address,lat,link,lng,name,rating_yandex,review_count,reviews,rating_yandex_norm,review_count_norm,popularity,kitchen, DJ, барная стойка, бесплатная парковка, винная карта, живая музыка, закрытие под банкет, круглосуточная кухня, меню на английском, местоположение у воды, настольные игры, своя пекарня, устричный бар,24_hour,DJ,Restopub Finnegan's приглашает на бизнес ланч,discount_10,discount_15,discount_20,discount_50,discount_7,Завтраки в ресторане МА,Счастливые часы,барная стойка,бесплатная парковка,бранчи,винная карта,детская анимация,живая музыка,закрытие под банкет,круглосуточная кухня,кулинария,кухня_авторская,кухня_азербайджанская,кухня_азиатская,кухня_американская,кухня_английская,кухня_армянская,кухня_белорусская,кухня_веганская,кухня_вегетарианская,кухня_восточная,кухня_греческая,кухня_грузинская,кухня_домашняя,кухня_еврейская,кухня_европейская,кухня_индийская,кухня_индонезийская,кухня_ирландская,кухня_испанская,кухня_итальянская,кухня_кавказская,кухня_китайская,кухня_континентальная,кухня_корейская,кухня_латиноамериканская,кухня_международная,кухня_мексиканская,кухня_морская,кухня_мясная,кухня_национальная,кухня_немецкая,кухня_неткухня_специализации,кухня_паназиатская,кухня_русская,кухня_рыбная,кухня_сербская,кухня_скандинавская,кухня_смешанная,кухня_средиземноморская,кухня_тайская,кухня_узбекская,кухня_украинская,кухня_французская,кухня_фьюжн,кухня_чешская,кухня_шашлык,кухня_японская,меню на английском,местоположение у воды,настольные игры,своя пекарня,танцпол
ул. Рыбацкая 4,59.958178,,30.297507,КвакИнн,3.7,7.0,"Домашняя атмосфера, счастье, которое высчитывается литрами вкуснейшего бельгийского пива и не только...кухня и просто место, где можно посидеть с... ещё",0.6578947368421053,0.0016583747927031512,0.0013923698134224454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Рыбацкая 4,59.958178,,30.297507,Обычные люди,4.1,61.0,"Маленький уютный барчик с вентиляторами в потолке.
Вина по бокалам и интересный кофе, вкусные закуски, маленький выбор по... ещё|Одна из ставших уже классических кофеен третьей волны. Фильтр, воронка, аэропресс. Что ещё нужно для настоящего хипстера?)|Идеально, если получится сесть у открытого окошка. Отличный выбор кофе и вин по бокалам. Но, увы, опрокинутый ветром на подоконнике бокал оказался... ещё|Лучший эспрессо , дизайн , атмосфера - все|Довольно прикольно, хороший кофе.",0.7631578947368419,0.024046434494195686,0.023419660261765517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Рыбацкая 4,59.958178,,30.297507,Lure,4.4,36.0,"Не впечатлило от слова совсем. Играла очень громкая музыка, а в коктейльной карте не за что было зацепиться. С трудом удалось заказать коктейль с джином. Так... ещё|Роскошный коктейльный бар! Всегда вкусно, и это касается и кухни и бара. Шииикарный бургер с судаком. Бюро со своим лососем отдыхает точно. Спасибо за... ещё|Огненный бар с отличной коктейльной картой, вкусными бургерами и супер-барменами!|Потрясающий бар, очень уютная атмосфера, общительные бармены, с которыми можно весь вечер разговаривать, вкуснейшая еда и... ещё|Один из лучших баров ПС. Авторские коктейли на высоте!",0.8421052631578948,0.013681592039800995,0.014703425229741022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пер. Столярный 13,59.926381,,30.312652000000003,Ukusno,4.7,220.0,"Уголок Сербии в Санкт-Петербурге. Ракия в стильных маленьких графинчиках, огромная и вкусная плескова - вкусно!|Отличная кухня (сытные порции),низкие цены,приятное обслуживание,но летом 1 кондей не справляется явно,помещение большое слишком,душно.|Любимое место с сербской кухней! Тут вкусно всё! Мясо готовят сказочно! Много сортов вкуснейшей ракии. Есть вкусное сербское и хорватское пиво. Цены... ещё|Уютно. Не совсем конечно сербская кафана и персонал русский, но покушать можно. Музыка сербская народная,можно поностальгировать.|Бюджетно перекусить в центре, качественной и простой едой. Всё очень простенько, но соответствует цене.",0.9210526315789475,0.08996683250414594,0.10575048732943473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Рубинштейна 15/17,59.92892,,30.343671,Счастье на Рубинштейна,4.4,390.0,"Замечательный атмосферный ресторан. Вкусно кормят и культурно обслуживают.
Цены высокие.
Принимают к оплате карты.|Замечательное место, чтобы позавтракать или просто попить кофе. Особенное удовольствие вам доставит возможность посидеть на открытой верандочке и... ещё|Прекрасный выбор десертов и авторских кофейных коктейлей, места даже утром надо бронировать заранее, народу много|Бизнес-ланч хорош и по цене и по качеству, основное меню дороговато, но терпимо. Официанты не понравились, то ждать долго, то слишком манеры, то не могут... ещё|Я разочарована. Цены скажем так не очень маленькие. Бизнес ланч хотелось бы посущественней. А ожидание официанта вообще было мучительно. Очень хотелось... ещё",0.8421052631578948,0.16044776119402987,0.17243107769423563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Рубинштейна 15/17,59.92892,,30.343671,Фартук,4.1,153.0,"Место отличное, правда шумноватое. Горячие блюда понравились: брали лазанью с лососем и шпинатом и говяжий язык на грече в сливочном соусе — всё... ещё|Бармен был занят, так и не ответил на мой вопрос, общался по телефону, официантка тоже была не многословна, бери, плати и проваливай. Кухня желает быть лучше,|Завтрак на веранде в Питере
Наверное, лучший завтрак на Рубинштейна ! Очень-очень атмосферная веранда, где можно насладиться свежевыжатым... ещё|Вроде бы есть бесплатный WiFi - но подключиться к нему просто невозможно. 20 минут своего времени убил, в попытках получить подключение. 
С... ещё|Заявленные цены далеко не соответствуют качеству. Сейчас в данном адресе функционирует другое кафе - ""Счастье"" - более достойное",0.7631578947368419,0.06218905472636816,0.060568086883876354,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Маршала Говорова 35,59.888866,,30.278786,Столовая,2.5,11.0,"Достаточно своеобразная кухня. Везде (салате, в булочке, в котлетах) майонез. Это может и оригинально, но не очень здорово, если посетитель избегает этого... ещё|ну такое себе местечко, не идёт не в какое сравнение с той же шахиризадой и подобными. одноразовое место.|Хочется попросить руководство о контроле качества готовой продукции на выдачи! И попросить уборщиц не мыть пол в присутствии клиентов, так как запах... ещё|Приличное заведение, готовят приемлемо и цены гуманные",0.3421052631578947,0.003316749585406302,0.0014480646059593426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пл. Конституции 7,59.850988,,30.308259000000003,La Cantine,2.9,50.0,"Столовая высокого уровня! В основном вкусно, совсем не дорого! И мало людей (кроме обеденного времени в будни). Много мест, нормальный туалет. Кофе не... ещё|Отличное место для безнес-лагая. Можно вполне недурно поесть на 120 руб! Стильный интерьер. В обед большие очереди.|Ужасная еда, не вкусно!!!! Работаю в БЦ где распологается ресторан, поэтому приходиться периодически туда спускать кушать, такое впечатление что повар... ещё|Хорошая столовка на любой кошелек. Среднеазиатский персонал конечно портит немного впечатление|Относительно недорого! Есть комплексные обеды и салат бар весовой. Чисто, уютно, много посадочных мест! Но однажды нарвался на несвежий суп... ещё",0.4473684210526315,0.01948590381426202,0.011125034809245335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Академика Павлова 7,59.977584,,30.314413,Поддубный,4.4,63.0,"Не так давно стригся в барбершопе Поддубный на Петроградской. 
Если в двух словах - Адский барбершоп. Больше сюда ни ногой. От посещеня... ещё|Стригут отлично. Атмосфера отличная. Такого мастера, как Вячеслав днем с огнем не сыщешь. Уже два года езжу с другого конца города именно к нему.|Молодые барберы, обстановка достаточно простая. Но стригут классно. Тут главное - найти своёго мастера. Ценник средний для барьеров. Не низкий. Мужская стрижка... ещё|Слава-четкий барбер, сам барбер шоп тоже огонь!все супер👍🏻|Антураж для подобного заведения отличный. Стригут тоже хорошо. Был у трёх мастеров, у каждого свой подход, но результат всегда на высоте.",0.8421052631578948,0.02487562189054726,0.02673350041771095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Академика Павлова 7,59.977584,,30.314413,Proviant,3.9,46.0,"Официанты-супер. Завтраки-прекрасны. Локация-отличная. Бизнес-ланчи-хороши, но стали портиться. Кухня-интересная (северная).|вкусно, но маленькие порции|Бизнес от 400 руб. Не плох|Классная летняя площадка.|Еда приятная! Персонал хороший! Но: меню маловато... понимаю, что это фишка, но...",0.7105263157894736,0.01782752902155887,0.016165413533834584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Гороховая 1,59.936034,,30.310245,Траттория Марио,4.3,249.0,"Ресторан имеет два зала на первом этаже, но можно попросить официанта посадить Вас на крыше с видом на Исакий и крыши Питера. Вид оттуда открывается... ещё|Кафе в центре города, в шаге от Александровского сада, практически напротив Адмиралтейства. Цены умеренные для центра. Пицца... ещё|...неплохо,но ценник на пиво задран чрезмерно!!!!)...суетливо из-за местоположения...кухня ничего особенного...печь для приготовления... ещё|В целом заведение достойное. Готовили быстро, по вкусу хорошо, по ценам ну чуть высоковаты для этого заведения. Атмосфера приятная.|Великолепный итальянский ресторан. Здесь есть детское меню и типичная итальянская кухня. Отличный шеф-повар Масимо. Начинал свою карьеру в Тосканев... ещё",0.8157894736842105,0.10199004975124379,0.10618212197159567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
